Rodada;E[W1];V[W1];E[N1];E[Nq1];E[T1];E[W2];V[W2];E[N2];E[Nq2];E[T2]
1;0.6898940733554266;1.8799738007139466;0.6817017254749587;0.2766290239708812;1.700120297343086;11.314668010943914;192.2964606660861;4.932126250898082;4.531095307816492;12.315160787007585
2;0.6484141934090981;1.6528547939275466;0.6575437725538067;0.25793464531654275;1.652958930201932;10.564182275493206;161.45572952985134;4.605084823117362;4.208794674765857;11.5599486602373
3;0.6624392665882909;1.7473656213769013;0.666601788733409;0.2654567825785488;1.6635002632617253;10.76330096665508;156.87716856774577;4.712554134245603;4.312637534610034;11.761328250951825
4;0.6432334646495218;1.6304402501928337;0.6530794760343719;0.25663512494947566;1.6368705841360125;9.957921960259762;142.6879790380174;4.373515326962343;3.973293522705756;10.961029616635942
5;0.6390557412418951;1.6048313263572456;0.653537679030385;0.25554312345918323;1.6343766882894701;10.680339013275383;165.90831858138;4.671243897986309;4.27098193097232;11.68127361298832
6;0.6792746070331591;1.887520970102264;0.6704770893352225;0.2713076175931845;1.6786726440435624;10.791479160406752;178.31205696917962;4.710629157869284;4.310106543705613;11.794274758547186
7;0.6758749841614841;1.7976379219262424;0.6721457941747754;0.27058971417927463;1.6788546372587676;10.730201854078762;167.59029820711226;4.694300599728265;4.296018852590501;11.724985938079916
8;0.6610552339740934;1.77121784436012;0.6632646892070468;0.26386459533614226;1.661665119382958;10.474466486612641;158.05819239353207;4.580885155787572;4.180853016032717;11.476681145036062
9;0.6635520914687572;1.740973457506672;0.6682795684036824;0.2659144305130601;1.6675977473062185;11.208645284549965;193.38272356965024;4.892700799287012;4.4918962226997285;12.208775459159575
10;0.672997364358097;1.801881094139916;0.6679056547895943;0.26864103759333785;1.6732318685942282;10.71491976631184;174.7801465338004;4.674397209509978;4.277068361884516;11.710318786678286
11;0.6733698975024655;1.8093259827665473;0.6706345449452382;0.2699253618371727;1.6730051272282749;11.141213778073778;177.19819899025418;4.868373453599538;4.465981392023993;12.145063427215959
12;0.6777450839397391;1.9187869244457312;0.672732146705401;0.2716201753350745;1.678592160383705;10.797443003736056;175.6464331381192;4.7264997549236565;4.327226769587654;11.793684594794904
13;0.6550010617395807;1.7064177188496734;0.6572898120685717;0.2603011664340979;1.6539531951693958;10.342424917521853;158.05312644728457;4.507914519861697;4.11003460733074;11.343657647246555
14;0.6572083213469814;1.7309078782523946;0.6625969263897439;0.2630306062853089;1.6555056946477247;10.251613524153697;150.4792061195933;4.501784643937705;4.1031659868974595;11.24754416058511
15;0.6654591476206155;1.787941234888402;0.6654355261865942;0.26592547552101836;1.6652866785737592;10.320366563683683;150.4699334457577;4.522732629435307;4.123227901502399;11.320311949725593
16;0.6684724271984672;1.7546414961201315;0.6696671229292559;0.26802429971271113;1.6701729747209604;10.751036251321565;165.87451225563956;4.712471851691619;4.311440438255727;11.75109875780507
17;0.654722956780496;1.7229533292451666;0.657553925105795;0.26098881736658675;1.6495559251628165;10.380616256406052;169.40751014158877;4.537111459493964;4.138106076847087;11.381507305660481
18;0.6706790592428735;1.817440684243829;0.6666899959379474;0.26737628827025195;1.672306207613703;10.418818389075087;161.33887322483554;4.551225317804273;4.153583195925725;11.416290379587858
19;0.6450480934787661;1.6641351143836278;0.6548246827576176;0.25729842297174577;1.6416454685858264;10.145586469875346;142.13689801484685;4.443102919745163;4.0468193367535905;11.139059011161198
20;0.6572332112724124;1.7619865340861223;0.6593594653263857;0.2618478834025201;1.6549819420802128;10.213085642177141;145.47202327605282;4.467001252305823;4.069103704458677;11.211769722759147
Media T-student;0.663036514018111;-;0.6645660693044901;0.26494272963130594;1.6631427076992171;10.598116478730578;-;4.634282757909527;4.235071768868329;11.597188198593194
Superior T-student;0.6692755333569399;-;0.668098648200888;0.267629436938808;1.6706821814701085;10.766798284840096;-;4.7056642969815075;4.305998874499897;11.766119052721553
Inferior T-student;0.6567974946792822;-;0.6610334904080922;0.2622560223238039;1.6556032339283258;10.42943467262106;-;4.562901218837546;4.16414466323676;11.428257344464836
Precisão T-student;0.009409767346023536;-;0.0053156173021215655;0.010140709696925265;0.00453326929552634;0.01591620609643668;-;0.015402931327431516;0.0167475569488452;0.014566535545991325
Superior Chi-Quadrado;0.403646607321745;0.00010818774796921292;0.40457777745944434;0.16129312894420444;1.0124961405011734;6.451973111881172;0.07908277531109033;2.8212812915289067;2.578247675845357;7.060192873036937
Inferior Chi-Quadrado;1.4888795532102772;0.0003990582924207085;1.4923142412602513;0.5949413110436857;3.734664862660192;23.79856703833334;0.29170250668786396;10.4064990331105;9.510052055555269;26.042029388362295
Precisão Chi-Quadrado;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709
