Rodada;E[W1];V[W1];E[N1];E[Nq1];E[T1];E[W2];V[W2];E[N2];E[Nq2];E[T2]
1;0.24992502698633537;0.5593429829302705;0.5011766588222745;0.10066266224891834;1.2536384113197343;1.5010327590297063;6.231077914914561;0.9943667042219718;0.5947727015153232;2.5035700397834075
2;0.2474797207155094;0.5657658779760993;0.4992749975833253;0.09972366574555248;1.2462716339563602;1.497224304596979;6.426132074262796;0.9969366564555215;0.5969886566288555;2.4981570004477653
3;0.24904833404086582;0.5491696874651851;0.500775002583342;0.10053700179000596;1.25414896942409;1.509199392805034;6.352886322816438;1.0018333394444647;0.6017153390511302;2.508953691541974
4;0.24940643778996643;0.5561742931998748;0.5005433297111352;0.1007559949600336;1.2482992883818829;1.4816381781355445;6.2212626352191185;0.9938133745775029;0.5939160405597296;2.4794945808238724
5;0.2543650659133457;0.5781288868118901;0.50186;0.10150666666666666;1.25298817470368;1.4759178974320142;6.16953219239962;0.99165;0.5926266666666666;2.4726172113051406
6;0.24894258893260604;0.5718711107879231;0.49931499771665905;0.09948033160110534;1.2484428470222653;1.5502362949396071;7.293386190706939;1.0166967223224077;0.6158053860179534;2.559462170394943
7;0.25262907569113763;0.5783624897089676;0.5010649964500118;0.10102632991223362;1.2511192086931224;1.4881813761433809;6.101535929249213;0.9934833550554831;0.5938513538288206;2.484980462297057
8;0.2488358852347;0.5617202501816185;0.5011316930728383;0.10084901981046225;1.2457313656770346;1.478668293974583;6.041461781213277;0.9886630688049388;0.5888904074428404;2.476825083185015
9;0.25055155589337363;0.5720616397669819;0.4997416726943038;0.09974433929874969;1.2529717881885916;1.5164246652775875;6.576228714744381;1.008569800037999;0.6079858136643478;2.5124768348100037
10;0.24423336947231944;0.5421497796886773;0.49812;0.09887;1.2441896623662767;1.4993242834281555;6.309742326559695;1.00323;0.6023233333333333;2.4996797779631708
11;0.2556845653627543;0.5956593729408772;0.50246;0.10197666666666666;1.25839383279372;1.5220155360971679;6.858151785450053;1.00778;0.60845;2.5192953800748197
12;0.2563065597504126;0.5870617110795331;0.5021166807778719;0.10169067793785291;1.2627561290085316;1.5378676463530108;6.842421314506376;1.0134167561117073;0.613007420049467;2.542908215233674
13;0.2463163271415171;0.5520620509139448;0.497736681755455;0.09874600835994427;1.2421477796648537;1.482981851807277;6.152300575433009;0.9944767034886434;0.5944027039819735;2.482005888426462
14;0.24852350578842036;0.5625299787010347;0.49873499578331926;0.0991636638788796;1.2450256428816542;1.4943786096899132;6.342139434234354;1.0008666695555652;0.6006253354177847;2.4957793407434505
15;0.2546075368160414;0.5894156032324065;0.5022249925833581;0.10183299389002037;1.260311505962722;1.542057838402877;6.753632591628703;1.015543281522395;0.6145779514068287;2.5457697361912857
16;0.2519604615874463;0.5625388977329293;0.5003533333333333;0.10022;1.255163429975286;1.472134072156518;6.082997947543028;0.9899033333333334;0.5905633333333333;2.4714413924548775
17;0.24908430326404304;0.5502140690203096;0.50072;0.10048333333333333;1.2516268073140457;1.5140965229772727;6.705157447352837;1.00326;0.6037566666666667;2.5105562826780603
18;0.24931970333722034;0.5625771930913595;0.5001150003833346;0.10029033430111434;1.2496112882211805;1.517667466685801;6.640436955040014;1.0019266730889103;0.602552008506695;2.517548595949933
19;0.25648860648994387;0.5819010478540065;0.5017783274055753;0.10112966290112366;1.2623763708933629;1.5525459585706194;6.732683819233206;1.0188566038113207;0.6182579391402029;2.5550985242787374
20;0.2564199880298908;0.5923404335281165;0.5019883399611332;0.10132700442334808;1.2584766287243738;1.5268765238966904;6.468039981988262;1.009740032466775;0.6090520301734339;2.5271276712648385
Superior T-student;0.2526934829950058;-;0.501209561358723;0.10095402006953132;1.2550366399146076;1.5197317739341127;-;1.0066317208538604;0.6063967720118459;2.5209082341779885
Inferior T-student;0.2493193788287792;-;0.49991360870300416;0.10004761570306976;1.24933243660267;1.496315173305861;-;0.9978695865760339;0.5980153367266932;2.4954665538068603
Precisão T-student;0.006721150836591569;-;0.0012944987135187973;0.004509437761426898;0.002277700745239255;0.007764004021781083;-;0.004371229016089309;0.006958943059723329;0.005071726385370037
Superior Chi-Quadrado;0.15280892094391932;7.910472005416084e-06;0.3047343265137042;0.06118337876601117;0.7623110189600193;0.918061895564976;0.0003810071483613666;0.6101550480325265;0.3666139429964037;1.5269465718814943
Inferior Chi-Quadrado;0.5636466994015303;2.9178345145158917e-05;1.1240344887772242;0.2256792946817033;2.8118390412031125;3.3863373557321257;0.0014053722799409578;2.2506007949164895;1.3522819063707716;5.632252293171722
Precisão Chi-Quadrado;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709
