Rodada;E[W1];V[W1];E[N1];E[Nq1];E[T1];E[W2];V[W2];E[N2];E[Nq2];E[T2]
1;0.2513388697119365;0.5569826603979133;0.2515127551240584;0.05040326110357693;1.254183364467671;1.5157318388805845;6.512378554214095;0.5054868835920847;0.3039634407748442;2.52064051401724
2;0.24603527951334422;0.540347737495287;0.24860864057654836;0.04919890164405007;1.243249225687522;1.4864524101157612;6.2974104076735316;0.4974935170678307;0.29723959551475604;2.4878899759363873
3;0.2529062495502406;0.5658673684468754;0.2507495322704156;0.05053379539953917;1.254925011700273;1.510985583859455;6.422180075658611;0.5015909537243899;0.3019152206239621;2.5102997846977924
4;0.25279763580693104;0.5617043518321874;0.25100894723081185;0.0506708792278251;1.2522867057622504;1.491453275994155;6.340268442182566;0.49899444901493745;0.29894760914455315;2.489489405236067
5;0.2548736634295063;0.578484601002501;0.2512573328042507;0.05100857608023082;1.2554531374209374;1.5541225952315187;6.975140103850206;0.5117564425882051;0.31100328267837773;2.5572508016086277
6;0.248261956298847;0.5601903614929108;0.24945368921684616;0.049353433661529174;1.254823753816369;1.5003918086839998;6.367174880865614;0.49811406709479017;0.29829472888600067;2.5055250228365744
7;0.2517352722816985;0.5554148359267636;0.2513232992992496;0.050489191963557424;1.2531093978243786;1.5336392687170868;6.681743139849717;0.5084363811622249;0.30758419532332865;2.535082616928946
8;0.24701834873406286;0.5501641184494264;0.2480458472458487;0.04932671416880725;1.2421336058752797;1.4633990495934464;6.007170699976667;0.49254001089702953;0.2922377552425082;2.4664502828957886
9;0.2464717927258334;0.5488015356300837;0.2487023734947309;0.049293148943076875;1.2435423819497413;1.500443971812018;6.421886967097313;0.5001999065235309;0.30008143067932197;2.501060904521234
10;0.25158583475229634;0.5781618750863264;0.251133165933389;0.05041352332403618;1.2532658504993748;1.491296794158159;6.285927721747395;0.4991458722131977;0.29883051956940565;2.490959223715002
11;0.2446472786758736;0.5359766774622436;0.2483769594633272;0.04875094676390241;1.2464321464838182;1.483891740973729;6.254905733053922;0.4951046161491551;0.2956956139455034;2.484587583221281
12;0.2507978405167336;0.5610194260502072;0.24959879926254228;0.05001031796407342;1.251718493283391;1.477706792310067;6.18762929613745;0.49322008016309654;0.2946609313530655;2.4734802828927154
13;0.251191523769618;0.5760179180544045;0.25173955870751774;0.05059739406537373;1.2497648251003959;1.51367740707349;6.655719804326207;0.5056026352144667;0.3049004020695717;2.5100518019773066
14;0.24558885044348844;0.548302096980834;0.24796984197645602;0.04890556561424397;1.245228997366242;1.466703142167074;6.0224847881788754;0.4905323821556939;0.2920733031102249;2.463304172550971
15;0.2501041384198143;0.5496762435444307;0.25029127186183037;0.050174216556587874;1.247588050018931;1.5293275260800332;6.859377068839988;0.5078763962970888;0.3067348068826931;2.53192842221261
16;0.25260237916018546;0.5655021090516351;0.2500726201100417;0.05044986108916963;1.252155173335448;1.5103067278546047;6.567631083610038;0.5012983974616557;0.3017079013859842;2.5096876652181335
17;0.24730422854006198;0.5421685667553154;0.25040787060640834;0.04967995853281627;1.246517249407582;1.5433969485421721;7.033919953316226;0.5109658332703733;0.31004684738099775;2.5435611248440484
18;0.2557125670302086;0.5762547244207603;0.253827288670873;0.05151577782811947;1.2599407464108616;1.5198164049601348;6.511285110786183;0.5079939720478892;0.30618176167965583;2.521566170704961
19;0.24722614341055893;0.5521039586241007;0.24834896614660007;0.049224832944911506;1.2473045299947634;1.5095542743064179;6.783341864365636;0.49988686093868834;0.3005651261186858;2.510625092619192
20;0.25169860729036997;0.5579591075590649;0.25072420948972857;0.05031454020048697;1.2542484556330369;1.48197426746131;6.139760233700603;0.4952546069293822;0.29624658896258527;2.4775123517211526
Media T-student;0.2499949230030804;-;0.2501576484745737;0.0500157418537957;1.2503935551019132;1.5042135914387607;-;0.5010747132252854;0.3009455530663013;2.5045476600178014
Superior T-student;0.25149369084361195;-;0.25086841695012324;0.05036827551467267;1.252675276581688;1.5157061785514254;-;0.504010371340437;0.3035514908391748;2.516602779527761
Inferior T-student;0.24849615516254886;-;0.24944687999902423;0.04966320819291874;1.2481118336221384;1.492721004326096;-;0.4981390551101338;0.29833961529342773;2.492492540507842
Precisão T-student;0.0059951931124340345;-;0.002841282206974929;0.007048454102859801;0.0018248026555037474;0.00764026277788935;-;0.005858723335399547;0.008659166903521047;0.004813292117536942
Superior Chi-Quadrado;0.15219313021891567;6.243299203535528e-06;0.15229219502621422;0.030448827606217446;0.761220695486578;0.9157424968829517;0.0003670971609087167;0.3050467112020592;0.1832111036353279;1.524730756855702
Inferior Chi-Quadrado;0.5613753110066226;2.3028858313451987e-05;0.5617407186759902;0.11231269139835912;2.807817304623278;3.377782086814292;0.0013540642904075442;1.1251867421760915;0.6757873376755464;5.624079100022675
Precisão Chi-Quadrado;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709;0.5734308822359709
